0:0:30.000000___Nsats:7
    4	23458853.469476	23584140.749404	23584143.917827	24032566.800158	23988062.222957	  4.800228	  4.800228	  2.126329	  0.056788	 -1.731196	1701.290438	127051.195080	 -0.042676	 -0.006862	 11.752088	-8928367.983203	13627409.401010	19635251.102575	23584135.851885	23584135.754296	23458855.749069	
   10	20769079.416927	20918779.264851	20918783.544246	21219437.649475	21180145.263156	  1.500536	  1.500536	  2.126329	  0.056788	 -1.731196	-22709.422144	127051.195080	  3.400343	 -0.020863	 41.727855	22930298.919247	9612586.065516	5508094.351521	20918772.650070	20918772.598001	20769081.630937	
   11	19365184.677782	19512780.649967	19512785.474886	19841999.094466	19805255.119541	  1.042688	  1.042688	  2.126329	  0.056788	 -1.731196	-20611.358786	127051.195080	  0.850486	 -0.000572	 73.531608	15861513.283511	-1741578.192096	19932826.658583	19512773.191955	19512773.155520	19365186.035648	
   12	22626019.984658	22792211.051283	22792217.616279	23168613.562320	23125708.941413	  2.888252	  2.888252	  2.126329	  0.056788	 -1.731196	-39201.182968	127051.195080	 -1.807893	  0.000966	 20.101088	-1254478.488326	-12547634.762689	22174849.978934	22792200.903587	22792200.843139	22626024.862579	
   20	20029014.532790	20180291.744386	20180296.864779	20535183.404772	20497156.977913	  1.215673	  1.215673	  2.126329	  0.056788	 -1.731196	-24292.458647	127051.195080	 -0.162964	 -0.006288	 55.305231	6418777.881899	8753914.868354	23090534.650266	20180283.829653	20180283.782889	20029016.157859	
   21	19604633.876261	19754632.278494	19754636.205921	20116145.015055	20078896.397472	  1.096916	  1.096916	  2.126329	  0.056788	 -1.731196	-23017.389558	127051.195080	 -2.276333	  0.001714	 65.708151	19638672.070184	-2988188.299009	16060575.032489	19754626.207761	19754626.137069	19604637.109715	
   22	23168974.434133	23284966.985823	23284971.739043	23652883.451860	23609082.947913	  4.224429	  4.224429	  2.126329	  0.056788	 -1.731196	10999.820141	127051.195080	 -0.374671	  0.024271	 13.455758	21704097.211516	-13246246.443821	-200263.351399	23284959.638640	23284959.581265	23168976.711207	
0:1:0.000000___Nsats:7
    4	23450502.579337	23568862.195715	23568866.408137	24016998.348745	23972522.604044	  4.769048	  4.769048	  2.126329	  0.056788	 -0.763456	1701.284184	120119.277811	 -0.852226	 -0.006870	 11.833778	-8927787.631571	13546643.267558	19691354.157695	23568855.684457	23568855.681552	23450504.859805	
   10	20788702.933889	20931471.695045	20931480.814384	21232316.646995	21193000.415398	  1.508931	  1.508931	  2.126329	  0.056788	 -0.763456	-22709.427238	120119.277811	 -4.819230	 -0.021086	 41.442920	22953437.326564	9617205.656416	5402727.753015	20931457.599030	20931457.541486	20788705.143635	
