0:0:30.000000___Nsats:8
    3	23627286.389516	23787878.536788	23787884.054052	24231688.253492	24186812.630648	  5.382141	  5.382141	  2.269746	  0.063788	 -0.475429	-38882.462277	121763.639203	 -2.568482	 -0.002620	 10.400393	-10751243.601687	-5618647.371153	22470999.237657	23787870.008600	23787869.944467	23627289.223965	
    4	23190966.877028	23310971.041865	23310974.212335	23754204.133324	23710216.288258	  3.966968	  3.966968	  2.269746	  0.063788	 -0.475429	1701.290438	121763.639203	  0.720885	 -0.006524	 14.379133	-8928368.850461	13627406.369623	19635252.813048	23310966.141181	23310966.102395	23190969.154900	
   10	21033148.766354	21177564.418776	21177573.714586	21481949.909231	21442168.398856	  1.620353	  1.620353	  2.269746	  0.063788	 -0.475429	-22709.422143	121763.639203	 -1.571402	 -0.020804	 38.035159	22930298.865605	9612584.455931	5508097.381613	21177550.049985	21177550.045005	21033150.971872	
   11	19351414.783166	19493728.994795	19493734.861930	19822624.702571	19785916.159152	  1.039496	  1.039496	  2.269746	  0.063788	 -0.475429	-20611.358786	121763.639203	  0.942339	 -0.000716	 74.138866	15861513.445309	-1741578.062823	19932826.541633	19493719.925803	19493719.830332	19351416.131298	
   12	22358420.465151	22519329.589366	22519336.397799	22891230.204428	22848836.682614	  2.549430	  2.549430	  2.269746	  0.063788	 -0.475429	-39201.182968	121763.639203	 -0.701223	  0.000621	 22.959500	-1254475.287433	-12547633.436641	22174850.895922	22519319.065383	22519318.983564	22358425.341611	
   20	19875782.409675	20021777.796031	20021784.551581	20373882.964831	20336154.478903	  1.172224	  1.172224	  2.269746	  0.063788	 -0.475429	-24292.458647	121763.639203	 -0.540738	 -0.006197	 58.513146	6418776.114312	8753915.953182	23090534.733307	20021767.353789	20021767.345052	19875784.030621	
   21	19685547.407500	19830264.582378	19830267.967428	20193162.233992	20155768.980439	  1.116855	  1.116855	  2.269746	  0.063788	 -0.475429	-23017.389558	121763.639203	  1.610095	  0.001532	 63.527714	19638672.503828	-2988188.941453	16060574.384931	19830259.350012	19830259.307618	19685550.629310	
   22	23398386.393856	23509099.595698	23509105.597228	23880544.670543	23836335.212015	  5.012099	  5.012099	  2.269746	  0.063788	 -0.475429	10999.820141	121763.639203	  1.771089	  0.023776	 11.223850	21704096.518805	-13246247.537125	-200266.034381	23509090.318964	23509090.306930	23398388.665431	
0:1:0.000000___Nsats:8
    3	23636519.520213	23797109.059711	23797113.964988	24241090.443238	24196197.404900	  5.425382	  5.425382	  2.269746	  0.063788	 -0.413751	-38882.474152	121758.911560	 -0.961630	 -0.002642	 10.311422	-10754678.012037	-5710587.962508	22446116.880271	23797101.477490	23797101.403982	23636522.357793	
