1:0:0.000000___Nsats:7
   14	23855078.613251	23932531.918702	23932529.007881	23932533.472584	23932534.278427	  2.784221	  2.784221	  2.292754	  0.118473	 -0.026917	7621.318233	85069.547256	  2.074970	 -0.055909	 20.899652	-1049390.626183	-15935142.989231	21498787.040367	23932536.418038	23932535.649478	23855080.853414	
   15	23055257.181959	23224005.977214	23224005.366189	23224007.821993	23224008.589886	  2.061287	  2.061287	  2.292754	  0.118473	 -0.026917	-83675.003653	85069.547256	  0.613572	  0.020235	 28.917798	26460509.568637	2907433.205753	2479686.722565	23224006.921693	23224007.276761	23055255.122278	
   17	22369452.729139	22512162.673295	22512161.019166	22512169.600959	22512171.500394	  1.584143	  1.584143	  2.292754	  0.118473	 -0.026917	-57639.095062	85069.547256	 -0.730776	  0.039422	 39.072398	1711651.474786	15765485.980935	21645457.757422	22512165.230128	22512164.418927	22369455.042840	
   18	24938840.191542	24889864.912335	24889864.059191	24889866.444862	24889865.963087	  7.661126	  7.661126	  2.292754	  0.118473	 -0.026917	134061.240142	85069.547256	 -3.309983	 -0.036573	  7.051635	14769039.223159	-21532190.434708	4458487.037238	24889866.231065	24889863.553141	24938852.507603	
   22	24465044.157241	24428695.948535	24428692.275900	24428699.814735	24428700.477652	  4.352171	  4.352171	  2.292754	  0.118473	 -0.026917	121424.355771	85069.547256	  3.985390	 -0.050004	 13.038648	3920912.763958	-21541001.634032	15150032.543345	24428701.625430	24428703.816855	24465050.228485	
   24	20220593.847495	20307771.142561	20307772.062500	20307774.292166	20307775.400353	  1.006630	  1.006630	  2.292754	  0.118473	 -0.026917	-2103.704551	85069.547256	 -0.852406	 -0.011940	 83.413965	16141521.242912	1185375.347945	21050479.512224	20307769.720586	20307768.728889	20220592.969204	
   25	24289027.340966	24391730.328483	24391731.413742	24391729.858787	24391730.045356	  4.397815	  4.397815	  2.292754	  0.118473	 -0.026917	-17618.844293	85069.547256	  1.856271	  0.022168	 12.895533	19582863.345993	-17468339.118308	3354640.482805	24391728.650969	24391728.180009	24289030.541500	
1:0:30.000000___Nsats:6
   14	23837993.444779	23916331.056756	23916329.444950	23916333.520373	23916334.331974	  2.762069	  2.762069	  2.292754	  0.118473	 -0.026104	7621.296003	85954.780734	  2.069501	 -0.055938	 21.077977	-972661.438256	-15912326.963168	21519085.485258	23916333.548169	23916335.688366	23837995.709745	
   15	23074728.045011	23244361.980999	23244361.534931	23244363.946372	23244364.708500	  2.075724	  2.075724	  2.292754	  0.118473	 -0.026104	-83675.023049	85954.780734	  0.600196	  0.020152	 28.695997	26468145.838156	2919166.390382	2387591.227926	23244362.670499	23244363.410051	23074726.004691	
