1:0:0.000000___Nsats:7
    1	24107131.666316	24178383.203364	24178388.033472	24178383.944438	24178384.370237	  3.695607	  3.695607	  2.281505	  0.102702	 -0.054099	973.650937	72209.881334	  0.352422	  0.036993	 15.494321	-15190278.178343	1781986.237902	21653374.710786	24178375.737331	24178376.869065	24107130.058750	
   14	23988542.108704	24053140.962079	24053141.999282	24053143.242428	24053143.207415	  2.969762	  2.969762	  2.281505	  0.102702	 -0.054099	7621.318233	72209.881334	 -2.861020	 -0.062174	 19.516759	-1049392.171701	-15935143.261899	21498786.765467	24053139.358847	24053134.740278	23988544.348131	
   15	23963374.004108	24119270.351244	24119272.366561	24119266.505342	24119265.613534	  3.044837	  3.044837	  2.281505	  0.102702	 -0.054099	-83675.003651	72209.881334	 -0.489256	  0.016865	 19.007728	26460509.434849	2907426.189278	2479695.887731	24119267.236112	24119265.530860	23963371.935432	
   17	21505214.744618	21635067.717164	21635068.547106	21635074.118207	21635077.876668	  1.259371	  1.259371	  2.281505	  0.102702	 -0.054099	-57639.095063	72209.881334	  0.555773	  0.035217	 52.521482	1711640.617992	15765484.320351	21645459.794832	21635066.434300	21635067.239116	21505217.069360	
   22	25054507.746969	25005309.684651	25005309.265300	25005314.163241	25005316.128077	  7.317115	  7.317115	  2.281505	  0.102702	 -0.054099	121424.355768	72209.881334	 -0.297210	 -0.056395	  7.428127	3920906.825015	-21540999.841525	15150036.728300	25005310.332854	25005310.056605	25054513.815187	
   24	20515665.183113	20589986.603034	20589990.253452	20589989.318036	20589992.540543	  1.071341	  1.071341	  2.281505	  0.102702	 -0.054099	-2103.704551	72209.881334	 -0.216664	 -0.016439	 68.950680	16141520.613070	1185371.767907	21050480.180224	20589980.960481	20589981.128314	20515664.327659	
   28	24234727.439251	24163817.352259	24163817.140923	24163822.535147	24163824.622746	  3.265501	  3.265501	  2.281505	  0.102702	 -0.054099	143130.137697	72209.881334	  2.844459	  0.035797	 17.653303	-8946206.692337	20919053.741158	14265192.949304	24163817.678927	24163817.597033	24234739.763904	
1:0:30.000000___Nsats:7
    1	24117529.852406	24188782.125285	24188786.568347	24188782.171988	24188782.591417	  3.718007	  3.718007	  2.281505	  0.102702	 -0.053190	973.657767	72209.875054	  0.355143	  0.036961	 15.395960	-15213188.287903	1702278.617414	21644331.372736	24188775.257520	24188775.106463	24117528.239252	
   14	23973460.426049	24038058.829492	24038059.279759	24038061.565947	24038061.553152	  2.947689	  2.947689	  2.281505	  0.102702	 -0.053190	7621.296003	72209.875054	 -2.861275	 -0.062197	 19.671625	-972663.001866	-15912327.239148	21519085.213244	24038058.133501	24038053.029454	23973462.690263	
