1:0:0.000000___Nsats:6
    6	23023648.404357	22880891.296231	22880891.068332	22880891.512815	22880893.034244	  2.173730	  2.173730	  2.007213	  0.088527	 -0.023286	25377.128022	-117386.713836	 -2.485507	 -0.026324	 27.278812	6709456.320578	25662124.914679	1454069.481069	22880891.648501	22880886.487264	23023649.951381	
   13	23948541.607201	23879111.144413	23879109.979343	23879111.947439	23879112.220424	  3.378967	  3.378967	  2.007213	  0.088527	 -0.023286	-47952.806398	-117386.713836	  0.694560	  0.017669	 17.028516	22155010.839895	12893293.800328	-6878004.135087	23879112.945294	23879115.482753	23948539.790823	
   15	23089169.832201	23055461.016441	23055459.042253	23055458.950710	23055459.602777	  2.085999	  2.085999	  2.007213	  0.088527	 -0.023286	-83675.003653	-117386.713836	 -0.049875	 -0.090542	 28.540286	26460509.738701	2907433.208160	2479684.997107	23055464.067996	23055462.327881	23089167.772001	
   17	21497211.323929	21437462.614623	21437460.299327	21437466.449582	21437469.463443	  1.257515	  1.257515	  2.007213	  0.088527	 -0.023286	-57639.095063	-117386.713836	 -0.206153	  0.031080	 52.632267	1711638.887994	15765483.868496	21645460.253850	21437466.193441	21437466.176063	21497213.648675	
   24	21025386.413121	20910106.481083	20910106.645949	20910108.738573	20910111.582432	  1.202013	  1.202013	  2.007213	  0.088527	 -0.023286	-2103.704552	-117386.713836	  0.269666	 -0.018470	 56.260080	16141519.949095	1185367.019877	21050480.937942	20910106.226245	20910106.267902	21025385.544906	
   28	23876958.648757	23616444.696549	23616443.421722	23616448.559916	23616450.431323	  2.729944	  2.729944	  2.007213	  0.088527	 -0.023286	143130.137699	-117386.713836	 -0.197321	  0.030102	 21.342081	-8946210.969181	20919054.883635	14265188.374525	23616446.667084	23616447.271530	23876970.975008	
1:0:30.000000___Nsats:6
    6	23007329.659840	22864572.618123	22864574.012283	22864572.682984	22864574.202944	  2.160203	  2.160203	  2.007213	  0.088527	 -0.019582	25377.189823	-117386.722886	 -2.490736	 -0.026313	 27.465744	6699873.472524	25659051.616096	1549196.877722	22864570.463131	22864567.659704	23007331.207758	
   13	23969996.311544	23900567.643567	23900565.807415	23900566.735942	23900567.004732	  3.419392	  3.419392	  2.007213	  0.088527	 -0.019582	-47952.838153	-117386.722886	  0.695894	  0.017666	 16.816305	22128246.664080	12891285.447901	-6969383.737707	23900570.481758	23900570.277741	23969994.492873	
   15	23104512.247648	23070802.282639	23070800.536397	23070801.385840	23070802.037758	  2.097548	  2.097548	  2.007213	  0.088527	 -0.019582	-83675.023049	-117386.722886	 -0.050853	 -0.090612	 28.367340	26468146.003579	2919166.424438	2387589.450248	23070804.981853	23070804.763243	23104510.206863	
